symbol,direction,open_time,close_time,entry,sl,tp,exit,qty,result,pnl_usdt,pnl_r
ETH/USDT,short,2026-04-14 17:04:00+00:00,2026-04-14 17:15:00+00:00,2333.78,2338.577622,2324.184756,2338.577622,1.177322,loss,-5.6483,-1.0
ETH/USDT,short,2026-04-14 17:33:00+00:00,2026-04-14 18:04:00+00:00,2335.53,2340.157938,2326.274124,2340.157938,1.208344,loss,-5.5921,-1.0
ETH/USDT,short,2026-04-14 17:35:00+00:00,2026-04-14 17:55:00+00:00,2332.08,2335.997106,2324.245788,2335.997106,1.42762,loss,-5.5921,-1.0
ETH/USDT,long,2026-04-14 17:57:00+00:00,2026-04-14 18:35:00+00:00,2336.11,2332.18347,2343.96306,2332.18347,1.417073,loss,-5.5642,-1.0
ETH/USDT,short,2026-04-14 18:15:00+00:00,2026-04-14 18:35:00+00:00,2338.54,2342.158338,2331.303324,2331.303324,1.530045,win,11.0724,2.0
ETH/USDT,short,2026-04-14 18:23:00+00:00,2026-04-14 18:39:00+00:00,2335.24,2338.487604,2328.744792,2328.744792,1.704709,win,11.0724,2.0
ETH/USDT,short,2026-04-14 18:41:00+00:00,2026-04-14 18:49:00+00:00,2325.78,2331.586224,2314.167552,2314.167552,0.967776,win,11.2382,2.0
ETH/USDT,short,2026-04-14 18:51:00+00:00,2026-04-15 00:07:00+00:00,2312.17,2326.785264,2282.939472,2326.785264,0.388314,loss,-5.6753,-1.0
ETH/USDT,long,2026-04-14 18:53:00+00:00,2026-04-14 19:00:00+00:00,2315.46,2311.557596,2323.264808,2311.557596,1.454312,loss,-5.6753,-1.0
ETH/USDT,long,2026-04-14 19:22:00+00:00,2026-04-14 19:25:00+00:00,2316.9,2312.867334,2324.965332,2312.867334,1.400299,loss,-5.6469,-1.0
ETH/USDT,short,2026-04-14 19:30:00+00:00,2026-04-14 20:36:00+00:00,2316.35,2320.41399,2308.22202,2308.22202,1.382558,win,11.2374,2.0
ETH/USDT,short,2026-04-14 20:19:00+00:00,2026-04-14 20:24:00+00:00,2315.26,2318.133534,2309.512932,2309.512932,1.955328,win,11.2374,2.0
ETH/USDT,short,2026-04-14 20:24:00+00:00,2026-04-14 21:03:00+00:00,2312.29,2315.873082,2305.123836,2315.873082,1.56812,loss,-5.6187,-1.0
ETH/USDT,short,2026-04-14 20:38:00+00:00,2026-04-14 20:42:00+00:00,2308.66,2311.482204,2303.015592,2311.482204,2.030709,loss,-5.7311,-1.0
ETH/USDT,long,2026-04-14 21:02:00+00:00,2026-04-14 21:53:00+00:00,2314.76,2311.357636,2321.564728,2321.564728,1.676017,win,11.4048,2.0
ETH/USDT,short,2026-04-14 22:22:00+00:00,2026-04-14 22:32:00+00:00,2317.07,2321.294166,2308.621668,2321.294166,1.356801,loss,-5.7314,-1.0
ETH/USDT,long,2026-04-14 22:34:00+00:00,2026-04-14 22:43:00+00:00,2316.16,2311.98751,2324.50498,2311.98751,1.366737,loss,-5.7027,-1.0
ETH/USDT,short,2026-04-14 23:54:00+00:00,2026-04-15 00:01:00+00:00,2319.69,2323.224552,2312.620896,2323.224552,1.605347,loss,-5.6742,-1.0
ETH/USDT,long,2026-04-15 00:03:00+00:00,2026-04-15 00:08:00+00:00,2324.76,2320.815744,2332.648512,2332.648512,1.431401,win,11.2916,2.0
ETH/USDT,long,2026-04-15 00:11:00+00:00,2026-04-15 02:30:00+00:00,2338.31,2324.215064,2366.499872,2324.215064,0.402548,loss,-5.6739,-1.0
ETH/USDT,short,2026-04-15 00:20:00+00:00,2026-04-15 00:28:00+00:00,2331.34,2334.9669,2324.0862,2334.9669,1.564392,loss,-5.6739,-1.0
ETH/USDT,short,2026-04-15 01:55:00+00:00,2026-04-15 02:30:00+00:00,2333.81,2338.607628,2324.214744,2324.214744,1.176732,win,11.291,2.0
ETH/USDT,short,2026-04-15 02:37:00+00:00,2026-04-15 03:27:00+00:00,2318.05,2325.925092,2302.299816,2325.925092,0.72045,loss,-5.6736,-1.0
ETH/USDT,long,2026-04-15 03:25:00+00:00,2026-04-15 04:53:00+00:00,2325.4,2321.725562,2332.748876,2332.748876,1.544075,win,11.3472,2.0
ETH/USDT,short,2026-04-15 03:47:00+00:00,2026-04-15 03:58:00+00:00,2323.98,2327.4654,2317.0092,2327.4654,1.619682,loss,-5.6452,-1.0
ETH/USDT,short,2026-04-15 04:22:00+00:00,2026-04-15 04:53:00+00:00,2328.03,2331.91629,2320.25742,2331.91629,1.445341,loss,-5.617,-1.0
ETH/USDT,long,2026-04-15 04:37:00+00:00,2026-04-15 05:22:00+00:00,2330.57,2327.18447,2337.34106,2327.18447,1.659124,loss,-5.617,-1.0
ETH/USDT,short,2026-04-15 05:11:00+00:00,2026-04-15 05:27:00+00:00,2329.75,2333.836674,2321.576652,2321.576652,1.381482,win,11.2913,2.0
ETH/USDT,short,2026-04-15 05:29:00+00:00,2026-04-15 07:18:00+00:00,2320.59,2323.66464,2314.44072,2314.44072,1.845431,win,11.3481,2.0
ETH/USDT,short,2026-04-15 06:05:00+00:00,2026-04-15 07:11:00+00:00,2315.86,2319.883884,2307.812232,2319.883884,1.41009,loss,-5.674,-1.0
ETH/USDT,long,2026-04-15 07:14:00+00:00,2026-04-15 07:18:00+00:00,2320.91,2317.066494,2328.597012,2317.066494,1.468885,loss,-5.6457,-1.0
ETH/USDT,short,2026-04-15 07:20:00+00:00,2026-04-15 08:15:00+00:00,2310.91,2318.493606,2295.742788,2318.493606,0.748216,loss,-5.6742,-1.0
ETH/USDT,long,2026-04-15 07:53:00+00:00,2026-04-15 08:28:00+00:00,2315.61,2312.307446,2322.215108,2322.215108,1.718118,win,11.3484,2.0
ETH/USDT,long,2026-04-15 08:55:00+00:00,2026-04-15 09:02:00+00:00,2328.27,2324.924922,2334.960156,2324.924922,1.704758,loss,-5.7025,-1.0
ETH/USDT,long,2026-04-15 10:11:00+00:00,2026-04-15 10:15:00+00:00,2323.22,2319.845938,2329.968124,2319.845938,1.681663,loss,-5.674,-1.0
ETH/USDT,long,2026-04-15 10:45:00+00:00,2026-04-15 10:47:00+00:00,2318.41,2315.396828,2324.436344,2324.436344,1.873662,win,11.2913,2.0
ETH/USDT,long,2026-04-15 10:47:00+00:00,2026-04-15 10:58:00+00:00,2323.41,2317.946318,2334.337364,2317.946318,1.033308,loss,-5.6457,-1.0
ETH/USDT,long,2026-04-15 11:49:00+00:00,2026-04-15 13:23:00+00:00,2331.76,2327.504406,2340.271188,2327.504406,1.333279,loss,-5.6739,-1.0
ETH/USDT,short,2026-04-15 12:07:00+00:00,2026-04-15 12:39:00+00:00,2332.8,2336.537214,2325.325572,2336.537214,1.518215,loss,-5.6739,-1.0
ETH/USDT,short,2026-04-15 13:04:00+00:00,2026-04-15 13:44:00+00:00,2329.51,2332.71645,2323.0971,2323.0971,1.760678,win,11.2911,2.0
ETH/USDT,long,2026-04-15 13:35:00+00:00,2026-04-15 13:36:00+00:00,2329.59,2324.704966,2339.360068,2324.704966,1.14987,loss,-5.6172,-1.0
ETH/USDT,short,2026-04-15 13:36:00+00:00,2026-04-15 13:48:00+00:00,2326.5,2330.606028,2318.287944,2318.287944,1.368027,win,11.2343,2.0
ETH/USDT,short,2026-04-15 13:39:00+00:00,2026-04-15 14:16:00+00:00,2326.15,2330.606028,2317.237944,2330.606028,1.254272,loss,-5.5891,-1.0
ETH/USDT,long,2026-04-15 14:52:00+00:00,2026-04-15 15:10:00+00:00,2336.99,2332.98331,2345.00338,2332.98331,1.41607,loss,-5.6738,-1.0
ETH/USDT,long,2026-04-15 15:04:00+00:00,2026-04-15 15:08:00+00:00,2341.03,2336.412624,2350.264752,2336.412624,1.228783,loss,-5.6738,-1.0
ETH/USDT,long,2026-04-15 15:10:00+00:00,2026-04-15 15:31:00+00:00,2333.45,2329.104086,2342.141828,2329.104086,1.299009,loss,-5.6454,-1.0
ETH/USDT,long,2026-04-15 15:24:00+00:00,2026-04-15 15:30:00+00:00,2336.04,2332.053496,2344.013008,2332.053496,1.409008,loss,-5.617,-1.0
ETH/USDT,short,2026-04-15 15:35:00+00:00,2026-04-15 16:14:00+00:00,2322.6,2338.477602,2290.844796,2338.477602,0.350223,loss,-5.5607,-1.0
ETH/USDT,long,2026-04-15 15:55:00+00:00,2026-04-15 16:15:00+00:00,2329.98,2324.23506,2341.46988,2341.46988,0.96793,win,11.1214,2.0
ETH/USDT,long,2026-04-15 16:04:00+00:00,2026-04-15 17:29:00+00:00,2335.2,2328.364234,2348.871532,2348.871532,0.813472,win,11.1214,2.0
ETH/USDT,long,2026-04-15 16:39:00+00:00,2026-04-15 16:46:00+00:00,2344.34,2340.93172,2351.15656,2340.93172,1.639685,loss,-5.5885,-1.0
ETH/USDT,short,2026-04-15 16:49:00+00:00,2026-04-15 17:03:00+00:00,2337.51,2343.598626,2325.332748,2343.598626,0.913271,loss,-5.5606,-1.0
ETH/USDT,long,2026-04-15 17:31:00+00:00,2026-04-15 17:40:00+00:00,2351.31,2347.150476,2359.629048,2347.150476,1.343511,loss,-5.5884,-1.0
ETH/USDT,short,2026-04-15 17:35:00+00:00,2026-04-15 18:15:00+00:00,2348.69,2353.180542,2339.708916,2353.180542,1.244475,loss,-5.5884,-1.0
ETH/USDT,long,2026-04-15 17:39:00+00:00,2026-04-15 17:42:00+00:00,2347.42,2343.611184,2355.037632,2343.611184,1.467219,loss,-5.5884,-1.0
ETH/USDT,long,2026-04-15 17:42:00+00:00,2026-04-15 17:44:00+00:00,2344.08,2341.101686,2350.036628,2341.101686,1.866971,loss,-5.5604,-1.0
ETH/USDT,short,2026-04-15 19:22:00+00:00,2026-04-15 19:28:00+00:00,2361.16,2364.142734,2355.194532,2364.142734,1.836148,loss,-5.4767,-1.0
ETH/USDT,long,2026-04-15 19:39:00+00:00,2026-04-15 20:08:00+00:00,2381.64,2363.137278,2418.645444,2363.137278,0.294516,loss,-5.4494,-1.0
ETH/USDT,short,2026-04-15 20:10:00+00:00,2026-04-15 21:17:00+00:00,2362.77,2368.12353,2352.06294,2352.06294,1.01281,win,10.8442,2.0
ETH/USDT,short,2026-04-15 20:27:00+00:00,2026-04-15 20:30:00+00:00,2357.36,2360.261958,2351.556084,2360.261958,1.868431,loss,-5.4221,-1.0
ETH/USDT,long,2026-04-15 20:34:00+00:00,2026-04-15 20:40:00+00:00,2361.26,2357.248456,2369.283088,2357.248456,1.344868,loss,-5.395,-1.0
ETH/USDT,short,2026-04-15 21:03:00+00:00,2026-04-15 21:14:00+00:00,2359.09,2362.042314,2353.185372,2353.185372,1.818243,win,10.736,2.0
ETH/USDT,long,2026-04-15 22:12:00+00:00,2026-04-15 22:59:00+00:00,2374.39,2362.737358,2397.695284,2362.737358,0.46993,loss,-5.4759,-1.0
ETH/USDT,short,2026-04-15 22:57:00+00:00,2026-04-15 23:13:00+00:00,2366.57,2371.304166,2357.101668,2357.101668,1.156682,win,10.9519,2.0
ETH/USDT,short,2026-04-15 23:01:00+00:00,2026-04-15 23:16:00+00:00,2362.34,2367.043314,2352.933372,2352.933372,1.158448,win,10.8971,2.0
ETH/USDT,long,2026-04-15 23:56:00+00:00,2026-04-16 00:04:00+00:00,2359.17,2353.959114,2369.591772,2353.959114,1.066573,loss,-5.5578,-1.0
ETH/USDT,long,2026-04-16 00:32:00+00:00,2026-04-16 01:05:00+00:00,2356.12,2352.47941,2363.40118,2352.47941,1.518985,loss,-5.53,-1.0
ETH/USDT,long,2026-04-16 00:52:00+00:00,2026-04-16 01:01:00+00:00,2358.71,2355.158874,2365.812252,2355.158874,1.557253,loss,-5.53,-1.0
ETH/USDT,short,2026-04-16 01:26:00+00:00,2026-04-16 01:43:00+00:00,2349.31,2353.480602,2340.968796,2353.480602,1.312688,loss,-5.4747,-1.0
ETH/USDT,long,2026-04-16 02:03:00+00:00,2026-04-16 02:16:00+00:00,2354.09,2351.119682,2360.030636,2351.119682,1.833921,loss,-5.4473,-1.0
ETH/USDT,long,2026-04-16 02:32:00+00:00,2026-04-16 02:53:00+00:00,2359.07,2355.5288,2366.1524,2355.5288,1.53058,loss,-5.4201,-1.0
ETH/USDT,long,2026-04-16 02:42:00+00:00,2026-04-16 02:49:00+00:00,2365.08,2358.598186,2378.043628,2358.598186,0.8362,loss,-5.4201,-1.0
ETH/USDT,short,2026-04-16 02:55:00+00:00,2026-04-16 03:01:00+00:00,2354.09,2357.641434,2346.987132,2357.641434,1.510908,loss,-5.3659,-1.0
ETH/USDT,short,2026-04-16 03:12:00+00:00,2026-04-16 03:18:00+00:00,2356.4,2359.511808,2350.176384,2359.511808,1.715742,loss,-5.3391,-1.0
ETH/USDT,short,2026-04-16 07:56:00+00:00,2026-04-16 09:21:00+00:00,2338.25,2346.36918,2322.01164,2346.36918,0.654298,loss,-5.3124,-1.0
ETH/USDT,short,2026-04-16 09:01:00+00:00,2026-04-16 09:16:00+00:00,2337.39,2342.028312,2328.113376,2342.028312,1.145323,loss,-5.3124,-1.0
ETH/USDT,short,2026-04-16 10:23:00+00:00,2026-04-16 12:02:00+00:00,2332.02,2338.707648,2318.644704,2338.707648,0.786411,loss,-5.2592,-1.0
ETH/USDT,short,2026-04-16 10:50:00+00:00,2026-04-16 10:55:00+00:00,2328.45,2331.676242,2321.997516,2331.676242,1.630145,loss,-5.2592,-1.0
ETH/USDT,long,2026-04-16 11:08:00+00:00,2026-04-16 12:02:00+00:00,2330.79,2327.754356,2336.861288,2336.861288,1.723834,win,10.4659,2.0
ETH/USDT,long,2026-04-16 12:18:00+00:00,2026-04-16 12:37:00+00:00,2342.99,2337.852336,2353.265328,2337.852336,1.023613,loss,-5.259,-1.0
ETH/USDT,short,2026-04-16 12:20:00+00:00,2026-04-16 13:18:00+00:00,2341.15,2344.36878,2334.71244,2344.36878,1.633842,loss,-5.259,-1.0
ETH/USDT,long,2026-04-16 12:57:00+00:00,2026-04-16 13:27:00+00:00,2340.23,2337.172472,2346.345056,2346.345056,1.71141,win,10.4654,2.0
ETH/USDT,short,2026-04-16 13:24:00+00:00,2026-04-16 13:27:00+00:00,2343.31,2346.26916,2337.39168,2346.26916,1.759414,loss,-5.2064,-1.0
ETH/USDT,short,2026-04-16 13:41:00+00:00,2026-04-16 13:53:00+00:00,2336.41,2343.108528,2323.012944,2323.012944,0.781169,win,10.4654,2.0
ETH/USDT,short,2026-04-16 13:52:00+00:00,2026-04-16 13:53:00+00:00,2329.99,2333.076522,2323.816956,2323.816956,1.695333,win,10.4654,2.0
ETH/USDT,short,2026-04-16 14:02:00+00:00,2026-04-16 14:08:00+00:00,2301.44,2307.51141,2289.29718,2307.51141,0.879094,loss,-5.3373,-1.0
ETH/USDT,long,2026-04-16 14:15:00+00:00,2026-04-16 14:17:00+00:00,2305.75,2298.060296,2321.129408,2298.060296,0.690618,loss,-5.3107,-1.0
ETH/USDT,long,2026-04-16 14:33:00+00:00,2026-04-16 14:48:00+00:00,2297.09,2293.031302,2305.207396,2305.207396,1.301919,win,10.5682,2.0
ETH/USDT,long,2026-04-16 15:10:00+00:00,2026-04-16 16:08:00+00:00,2319.06,2307.798348,2341.583304,2341.583304,0.473904,win,10.6739,2.0
ETH/USDT,long,2026-04-16 15:38:00+00:00,2026-04-16 15:38:00+00:00,2325.86,2321.055696,2335.468608,2335.468608,1.110866,win,10.6739,2.0
ETH/USDT,long,2026-04-16 15:40:00+00:00,2026-04-16 16:33:00+00:00,2340.19,2325.33484,2369.90032,2325.33484,0.362858,loss,-5.3903,-1.0
ETH/USDT,long,2026-04-16 16:00:00+00:00,2026-04-16 16:13:00+00:00,2339.0,2335.662774,2345.674452,2335.662774,1.615206,loss,-5.3903,-1.0
ETH/USDT,short,2026-04-16 16:35:00+00:00,2026-04-16 16:35:00+00:00,2328.04,2332.276362,2319.567276,2319.567276,1.272265,win,10.7795,2.0
ETH/USDT,short,2026-04-16 16:43:00+00:00,2026-04-16 18:19:00+00:00,2320.59,2328.505608,2304.758784,2328.505608,0.687714,loss,-5.4437,-1.0
ETH/USDT,short,2026-04-16 17:16:00+00:00,2026-04-16 17:28:00+00:00,2313.44,2319.453798,2301.412404,2319.453798,0.905197,loss,-5.4437,-1.0
ETH/USDT,long,2026-04-16 17:20:00+00:00,2026-04-16 17:49:00+00:00,2316.8,2312.217464,2325.965072,2325.965072,1.187917,win,10.8873,2.0
ETH/USDT,short,2026-04-16 17:37:00+00:00,2026-04-16 17:49:00+00:00,2319.57,2324.104728,2310.500544,2324.104728,1.194438,loss,-5.4165,-1.0
ETH/USDT,long,2026-04-16 17:43:00+00:00,2026-04-16 18:41:00+00:00,2323.63,2319.416024,2332.057952,2332.057952,1.285355,win,10.8329,2.0
ETH/USDT,long,2026-04-16 18:05:00+00:00,2026-04-16 18:50:00+00:00,2324.54,2319.915924,2333.788152,2333.788152,1.177275,win,10.8876,2.0
ETH/USDT,short,2026-04-16 18:11:00+00:00,2026-04-16 18:19:00+00:00,2321.79,2324.744856,2315.880288,2324.744856,1.842326,loss,-5.4438,-1.0
ETH/USDT,long,2026-04-16 18:21:00+00:00,2026-04-16 18:24:00+00:00,2328.21,2323.805146,2337.019708,2323.805146,1.223507,loss,-5.3894,-1.0
ETH/USDT,long,2026-04-16 19:02:00+00:00,2026-04-16 19:08:00+00:00,2342.0,2338.572192,2348.855616,2338.572192,1.596071,loss,-5.471,-1.0
ETH/USDT,long,2026-04-16 19:32:00+00:00,2026-04-16 19:41:00+00:00,2343.83,2339.092088,2353.305824,2353.305824,1.14896,win,10.8873,2.0
ETH/USDT,short,2026-04-16 20:23:00+00:00,2026-04-16 21:29:00+00:00,2351.28,2357.241354,2339.357292,2339.357292,0.922292,win,10.9962,2.0
ETH/USDT,long,2026-04-16 21:10:00+00:00,2026-04-16 21:16:00+00:00,2353.23,2349.460014,2360.769972,2349.460014,1.45839,loss,-5.4981,-1.0
ETH/USDT,long,2026-04-16 22:12:00+00:00,2026-04-17 01:22:00+00:00,2343.38,2338.022302,2354.095396,2338.022302,1.031338,loss,-5.5256,-1.0
ETH/USDT,short,2026-04-16 22:18:00+00:00,2026-04-16 22:40:00+00:00,2340.1,2343.738654,2332.822692,2343.738654,1.518583,loss,-5.5256,-1.0
ETH/USDT,short,2026-04-17 01:24:00+00:00,2026-04-17 08:35:00+00:00,2333.3,2343.938694,2312.022612,2343.938694,0.514193,loss,-5.4703,-1.0
ETH/USDT,long,2026-04-17 01:36:00+00:00,2026-04-17 01:41:00+00:00,2333.79,2330.853736,2339.662528,2330.853736,1.863028,loss,-5.4703,-1.0
ETH/USDT,long,2026-04-17 02:00:00+00:00,2026-04-17 02:17:00+00:00,2334.43,2327.43442,2348.42116,2327.43442,0.778061,loss,-5.443,-1.0
ETH/USDT,short,2026-04-17 05:16:00+00:00,2026-04-17 06:17:00+00:00,2319.69,2324.404788,2310.260424,2324.404788,1.148679,loss,-5.4158,-1.0
ETH/USDT,short,2026-04-17 07:54:00+00:00,2026-04-17 08:08:00+00:00,2331.46,2334.336774,2325.706452,2334.336774,1.873174,loss,-5.3887,-1.0
ETH/USDT,long,2026-04-17 08:59:00+00:00,2026-04-17 09:06:00+00:00,2354.01,2348.770152,2364.489696,2348.770152,1.018045,loss,-5.3344,-1.0
ETH/USDT,long,2026-04-17 09:29:00+00:00,2026-04-17 09:34:00+00:00,2358.18,2354.948916,2364.642168,2354.948916,1.642709,loss,-5.3077,-1.0
ETH/USDT,short,2026-04-17 10:12:00+00:00,2026-04-17 10:30:00+00:00,2353.66,2356.711248,2347.557504,2347.557504,1.73083,win,10.5624,2.0
ETH/USDT,short,2026-04-17 10:32:00+00:00,2026-04-17 11:18:00+00:00,2341.06,2350.780062,2321.619876,2350.780062,0.548762,loss,-5.334,-1.0
ETH/USDT,long,2026-04-17 10:37:00+00:00,2026-04-17 10:43:00+00:00,2344.11,2340.421822,2351.486356,2340.421822,1.446243,loss,-5.334,-1.0
ETH/USDT,short,2026-04-17 10:47:00+00:00,2026-04-17 11:01:00+00:00,2338.97,2342.798466,2331.313068,2342.798466,1.386282,loss,-5.3073,-1.0
ETH/USDT,short,2026-04-17 12:04:00+00:00,2026-04-17 12:12:00+00:00,2349.99,2354.72085,2340.5283,2354.72085,1.110609,loss,-5.2541,-1.0
ETH/USDT,long,2026-04-17 12:27:00+00:00,2026-04-17 12:48:00+00:00,2355.84,2352.149476,2363.221048,2363.221048,1.416562,win,10.4557,2.0
ETH/USDT,long,2026-04-17 12:32:00+00:00,2026-04-17 12:37:00+00:00,2360.62,2356.5286,2368.8028,2356.5286,1.277767,loss,-5.2279,-1.0
ETH/USDT,long,2026-04-17 12:37:00+00:00,2026-04-17 12:48:00+00:00,2356.94,2353.499206,2363.821588,2363.821588,1.519375,win,10.4557,2.0
ETH/USDT,long,2026-04-17 13:10:00+00:00,2026-04-17 13:53:00+00:00,2388.47,2367.106484,2431.197032,2431.197032,0.24838,win,10.6125,2.0
ETH/USDT,long,2026-04-17 13:21:00+00:00,2026-04-17 13:28:00+00:00,2413.79,2408.16827,2425.03346,2408.16827,0.943886,loss,-5.3063,-1.0
