symbol,direction,open_time,close_time,entry,sl,tp,exit,qty,result,gross_pnl,fees_paid,pnl_usdt,pnl_r,liq_price
ETH/USDT,long,2026-02-05 11:45:00+00:00,2026-02-05 12:15:00+00:00,2079.39,2066.416634,2105.336732,2066.416634,0.010644,loss,-0.1381,0.0221,-0.1602,-1.16,
ETH/USDT,short,2026-02-05 12:25:00+00:00,2026-02-05 12:30:00+00:00,2070.325,2072.684454,2065.606092,2070.325,0.010675,loss,0.0,0.0221,-0.0221,-0.877,
ETH/USDT,long,2026-02-05 14:10:00+00:00,2026-02-05 14:15:00+00:00,2063.455,2057.208476,2075.948048,2057.208476,0.010732,loss,-0.067,0.0221,-0.0891,-1.33,
ETH/USDT,long,2026-02-05 14:30:00+00:00,2026-02-05 14:50:00+00:00,2068.085,2060.227872,2083.799256,2068.085,0.010699,loss,0.0,0.0221,-0.0221,-0.263,
ETH/USDT,short,2026-02-05 15:50:00+00:00,2026-02-05 16:25:00+00:00,1985.275,1998.719664,1958.385672,1985.275,0.011143,loss,0.0,0.0221,-0.0221,-0.148,
ETH/USDT,long,2026-02-05 17:00:00+00:00,2026-02-05 17:10:00+00:00,1984.9,1975.45483,2003.79034,1975.45483,0.011143,loss,-0.1053,0.0221,-0.1273,-1.21,
ETH/USDT,short,2026-02-05 17:40:00+00:00,2026-02-05 18:55:00+00:00,1971.265,1983.94671,1945.90158,1952.628954,0.011208,win,0.2089,0.022,0.1869,1.315,
ETH/USDT,short,2026-02-05 18:00:00+00:00,2026-02-05 18:15:00+00:00,1960.21,1968.953712,1942.722576,1960.21,0.01127,loss,0.0,0.0221,-0.0221,-0.224,
ETH/USDT,short,2026-02-05 18:55:00+00:00,2026-02-05 20:40:00+00:00,1953.09,1965.513024,1928.243952,1913.505915,0.011329,win,0.4484,0.0219,0.4265,3.031,
ETH/USDT,long,2026-02-05 19:00:00+00:00,2026-02-05 19:50:00+00:00,1931.815,1919.995924,1955.453152,1919.995924,0.011452,loss,-0.1354,0.0221,-0.1574,-1.163,
ETH/USDT,short,2026-02-05 20:40:00+00:00,2026-02-05 21:00:00+00:00,1909.43,1923.494622,1881.300756,1900.497961,0.011616,win,0.1038,0.0221,0.0816,0.5,
ETH/USDT,long,2026-02-05 21:10:00+00:00,2026-02-05 21:15:00+00:00,1876.665,1866.37665,1897.2417,1866.37665,0.011827,loss,-0.1217,0.0221,-0.1438,-1.182,
ETH/USDT,long,2026-02-05 21:15:00+00:00,2026-02-05 22:05:00+00:00,1860.21,1829.024122,1922.581756,1829.024122,0.011917,loss,-0.3716,0.022,-0.3936,-1.059,
ETH/USDT,long,2026-02-05 22:35:00+00:00,2026-02-05 23:35:00+00:00,1847.33,1828.754176,1884.481648,1864.280491,0.011957,win,0.2027,0.0222,0.1805,0.813,
ETH/USDT,short,2026-02-05 23:30:00+00:00,2026-02-06 00:30:00+00:00,1885.0,1890.357996,1874.284008,1815.527967,0.011717,win,0.814,0.0217,0.7923,12.621,
ETH/USDT,short,2026-02-06 00:00:00+00:00,2026-02-06 00:30:00+00:00,1834.38,1847.909508,1807.320984,1815.527967,0.01206,win,0.2274,0.022,0.2053,1.259,
ETH/USDT,short,2026-02-06 00:25:00+00:00,2026-02-06 00:30:00+00:00,1792.32,1814.492826,1747.974348,1814.492826,0.012342,loss,-0.2737,0.0223,-0.2959,-1.081,
ETH/USDT,short,2026-02-06 00:35:00+00:00,2026-02-06 00:45:00+00:00,1860.855,1870.604046,1841.356908,1870.604046,0.011965,loss,-0.1166,0.0223,-0.139,-1.191,
ETH/USDT,short,2026-02-06 01:00:00+00:00,2026-02-06 01:05:00+00:00,1893.44,1902.83049,1874.65902,1902.83049,0.011744,loss,-0.1103,0.0223,-0.1326,-1.202,
ETH/USDT,short,2026-02-06 02:30:00+00:00,2026-02-06 04:20:00+00:00,1922.725,1929.455814,1909.263372,1908.877714,0.011552,win,0.16,0.0221,0.1378,1.773,
ETH/USDT,long,2026-02-06 02:45:00+00:00,2026-02-06 02:50:00+00:00,1908.29,1903.239276,1918.391448,1903.239276,0.011638,loss,-0.0588,0.0222,-0.081,-1.377,
ETH/USDT,short,2026-02-06 03:50:00+00:00,2026-02-06 04:05:00+00:00,1892.2,1895.248974,1886.102052,1895.248974,0.011728,loss,-0.0358,0.0222,-0.058,-1.621,
ETH/USDT,long,2026-02-06 04:35:00+00:00,2026-02-06 04:40:00+00:00,1901.23,1898.790166,1906.109668,1901.23,0.011682,loss,0.0,0.0222,-0.0222,-0.779,
ETH/USDT,long,2026-02-06 05:10:00+00:00,2026-02-06 06:15:00+00:00,1910.42,1907.428438,1916.403124,1940.015091,0.011624,win,0.344,0.0224,0.3216,9.249,
ETH/USDT,long,2026-02-06 06:00:00+00:00,2026-02-06 06:10:00+00:00,1948.175,1938.81216,1966.90068,1948.175,0.011397,loss,0.0,0.0222,-0.0222,-0.208,
ETH/USDT,long,2026-02-06 06:30:00+00:00,2026-02-06 06:45:00+00:00,1922.255,1915.71678,1935.33144,1915.71678,0.011583,loss,-0.0757,0.0222,-0.098,-1.294,
ETH/USDT,long,2026-02-06 06:30:00+00:00,2026-02-06 06:35:00+00:00,1928.9,1924.724978,1937.250044,1924.724978,0.011542,loss,-0.0482,0.0222,-0.0704,-1.462,
ETH/USDT,short,2026-02-06 07:20:00+00:00,2026-02-06 07:30:00+00:00,1905.755,1908.351594,1900.561812,1905.755,0.011666,loss,0.0,0.0222,-0.0222,-0.734,
ETH/USDT,short,2026-02-06 07:35:00+00:00,2026-02-06 09:20:00+00:00,1911.305,1919.373798,1895.167404,1894.389448,0.01163,win,0.1967,0.0221,0.1746,1.861,
ETH/USDT,long,2026-02-06 07:40:00+00:00,2026-02-06 07:45:00+00:00,1903.955,1899.200084,1913.464832,1899.200084,0.011673,loss,-0.0555,0.0222,-0.0777,-1.4,
ETH/USDT,short,2026-02-06 08:05:00+00:00,2026-02-06 09:20:00+00:00,1903.605,1906.561236,1897.692528,1894.389448,0.011667,win,0.1075,0.0222,0.0854,2.475,
ETH/USDT,short,2026-02-06 08:35:00+00:00,2026-02-06 08:40:00+00:00,1880.38,1890.438012,1860.263976,1880.38,0.01181,loss,0.0,0.0222,-0.0222,-0.187,
ETH/USDT,short,2026-02-06 09:15:00+00:00,2026-02-06 09:25:00+00:00,1895.295,1901.700264,1882.484472,1901.700264,0.011715,loss,-0.075,0.0222,-0.0973,-1.296,
ETH/USDT,long,2026-02-06 09:55:00+00:00,2026-02-06 12:15:00+00:00,1917.025,1907.548414,1935.978172,1919.828463,0.011602,win,0.0325,0.0223,0.0103,0.093,
ETH/USDT,long,2026-02-06 12:00:00+00:00,2026-02-06 12:05:00+00:00,1928.605,1924.375048,1937.064904,1924.375048,0.011531,loss,-0.0488,0.0222,-0.071,-1.455,
ETH/USDT,short,2026-02-06 12:15:00+00:00,2026-02-06 13:00:00+00:00,1925.325,1934.3868,1907.2014,1925.325,0.011545,loss,0.0,0.0222,-0.0222,-0.212,
ETH/USDT,short,2026-02-06 14:25:00+00:00,2026-02-06 14:30:00+00:00,1947.575,1952.280378,1938.164244,1952.280378,0.011411,loss,-0.0537,0.0223,-0.0759,-1.414,
ETH/USDT,long,2026-02-06 14:55:00+00:00,2026-02-06 18:05:00+00:00,1959.85,1944.331056,1990.887888,2048.984682,0.011332,win,1.0101,0.0227,0.9873,5.614,
ETH/USDT,long,2026-02-06 16:55:00+00:00,2026-02-06 18:05:00+00:00,2020.525,2009.84795,2041.8791,2048.984682,0.01099,win,0.3128,0.0224,0.2904,2.475,
ETH/USDT,long,2026-02-06 17:25:00+00:00,2026-02-06 18:05:00+00:00,2051.445,2040.411836,2073.511328,2051.445,0.010824,loss,0.0,0.0222,-0.0222,-0.186,
ETH/USDT,short,2026-02-06 18:15:00+00:00,2026-02-06 18:35:00+00:00,2052.475,2058.741666,2039.941668,2052.475,0.010943,loss,0.0,0.0225,-0.0225,-0.328,
ETH/USDT,short,2026-02-06 18:35:00+00:00,2026-02-06 19:25:00+00:00,2059.865,2069.443806,2040.707388,2057.066347,0.010901,win,0.0305,0.0224,0.0081,0.077,
ETH/USDT,long,2026-02-06 18:45:00+00:00,2026-02-06 18:55:00+00:00,2050.02,2043.411236,2063.237528,2043.411236,0.010953,loss,-0.0724,0.0224,-0.0948,-1.31,
ETH/USDT,long,2026-02-06 18:55:00+00:00,2026-02-06 20:10:00+00:00,2042.54,2033.633192,2060.353616,2048.016848,0.010983,win,0.0602,0.0225,0.0377,0.385,
ETH/USDT,short,2026-02-06 19:00:00+00:00,2026-02-06 19:25:00+00:00,2050.755,2055.9111,2040.4428,2050.755,0.010938,loss,0.0,0.0224,-0.0224,-0.398,
ETH/USDT,long,2026-02-06 19:30:00+00:00,2026-02-06 20:10:00+00:00,2044.885,2038.24227,2058.17046,2048.016848,0.010969,win,0.0344,0.0224,0.0119,0.163,
ETH/USDT,long,2026-02-06 20:05:00+00:00,2026-02-06 20:10:00+00:00,2056.535,2050.849748,2067.905504,2050.849748,0.010906,loss,-0.062,0.0224,-0.0844,-1.361,
ETH/USDT,short,2026-02-06 20:20:00+00:00,2026-02-06 20:30:00+00:00,2053.425,2056.36119,2047.55262,2056.36119,0.010921,loss,-0.0321,0.0224,-0.0545,-1.7,
ETH/USDT,long,2026-02-06 20:40:00+00:00,2026-02-06 21:05:00+00:00,2063.67,2051.429632,2088.150736,2051.429632,0.010862,loss,-0.133,0.0223,-0.1553,-1.168,
ETH/USDT,short,2026-02-06 20:50:00+00:00,2026-02-06 22:00:00+00:00,2070.95,2073.934704,2064.980592,2064.340327,0.010823,win,0.0715,0.0224,0.0492,1.522,
ETH/USDT,short,2026-02-06 21:40:00+00:00,2026-02-06 22:00:00+00:00,2053.115,2057.01132,2045.32236,2057.01132,0.010902,loss,-0.0425,0.0224,-0.0649,-1.527,
ETH/USDT,short,2026-02-06 22:00:00+00:00,2026-02-06 22:05:00+00:00,2061.84,2064.202758,2057.114484,2064.202758,0.010855,loss,-0.0256,0.0224,-0.048,-1.873,
ETH/USDT,short,2026-02-06 22:20:00+00:00,2026-02-06 22:30:00+00:00,2059.235,2064.932904,2047.839192,2064.932904,0.010864,loss,-0.0619,0.0224,-0.0843,-1.362,
ETH/USDT,long,2026-02-06 22:45:00+00:00,2026-02-06 23:15:00+00:00,2066.745,2063.077302,2074.080396,2066.745,0.010816,loss,0.0,0.0224,-0.0224,-0.563,
ETH/USDT,short,2026-02-06 23:25:00+00:00,2026-02-06 23:30:00+00:00,2066.475,2072.554428,2054.316144,2072.554428,0.010816,loss,-0.0658,0.0224,-0.0881,-1.34,
ETH/USDT,long,2026-02-06 23:35:00+00:00,2026-02-07 00:00:00+00:00,2065.87,2057.33845,2082.9331,2057.33845,0.01081,loss,-0.0922,0.0223,-0.1145,-1.242,
ETH/USDT,short,2026-02-07 00:20:00+00:00,2026-02-07 00:50:00+00:00,2058.705,2062.932504,2050.249992,2054.481326,0.010837,win,0.0458,0.0223,0.0235,0.513,
ETH/USDT,long,2026-02-07 02:00:00+00:00,2026-02-07 02:45:00+00:00,2056.03,2049.49002,2069.10996,2049.49002,0.010853,loss,-0.071,0.0223,-0.0933,-1.314,
ETH/USDT,long,2026-02-07 03:55:00+00:00,2026-02-07 04:40:00+00:00,2076.31,2069.675982,2089.578036,2088.384888,0.010738,win,0.1297,0.0224,0.1073,1.506,
ETH/USDT,long,2026-02-07 04:20:00+00:00,2026-02-07 04:35:00+00:00,2095.7,2090.771762,2105.556476,2090.771762,0.010638,loss,-0.0524,0.0223,-0.0747,-1.425,
ETH/USDT,long,2026-02-07 04:40:00+00:00,2026-02-07 05:30:00+00:00,2082.7,2078.324252,2091.451496,2083.258776,0.010708,loss,0.006,0.0223,-0.0163,-0.348,
ETH/USDT,short,2026-02-07 04:50:00+00:00,2026-02-07 05:00:00+00:00,2086.475,2090.628042,2078.168916,2090.628042,0.010688,loss,-0.0444,0.0223,-0.0667,-1.503,
ETH/USDT,short,2026-02-07 05:00:00+00:00,2026-02-07 05:20:00+00:00,2092.18,2098.979712,2078.580576,2098.979712,0.010652,loss,-0.0724,0.0223,-0.0948,-1.308,
ETH/USDT,short,2026-02-07 05:35:00+00:00,2026-02-07 06:10:00+00:00,2091.935,2101.950306,2071.904388,2091.935,0.010644,loss,0.0,0.0223,-0.0223,-0.209,
ETH/USDT,long,2026-02-07 06:10:00+00:00,2026-02-07 06:15:00+00:00,2082.165,2079.923932,2086.647136,2079.923932,0.010692,loss,-0.024,0.0223,-0.0462,-1.929,
ETH/USDT,short,2026-02-07 07:25:00+00:00,2026-02-07 07:40:00+00:00,2023.43,2036.397198,1997.495604,2023.43,0.010998,loss,0.0,0.0223,-0.0223,-0.156,
ETH/USDT,short,2026-02-07 10:00:00+00:00,2026-02-07 10:05:00+00:00,2017.68,2022.934506,2007.170988,2017.68,0.011027,loss,0.0,0.0222,-0.0222,-0.384,
ETH/USDT,long,2026-02-07 11:00:00+00:00,2026-02-07 12:50:00+00:00,2007.17,2002.909338,2015.691324,2038.00003,0.011082,win,0.3417,0.0224,0.3193,6.761,
ETH/USDT,long,2026-02-07 12:25:00+00:00,2026-02-07 13:10:00+00:00,2048.9,2036.262666,2074.174668,2036.262666,0.010856,loss,-0.1372,0.0222,-0.1594,-1.162,
ETH/USDT,short,2026-02-07 12:45:00+00:00,2026-02-07 15:05:00+00:00,2050.875,2062.032324,2028.560352,2032.26806,0.010844,win,0.2018,0.0221,0.1796,1.485,
ETH/USDT,long,2026-02-07 13:10:00+00:00,2026-02-07 13:35:00+00:00,2034.125,2027.364446,2047.646108,2034.125,0.01095,loss,0.0,0.0223,-0.0223,-0.301,
ETH/USDT,short,2026-02-07 13:45:00+00:00,2026-02-07 14:10:00+00:00,2037.375,2044.698858,2022.727284,2044.698858,0.010931,loss,-0.0801,0.0223,-0.1024,-1.279,
ETH/USDT,short,2026-02-07 14:55:00+00:00,2026-02-07 15:00:00+00:00,2021.98,2030.496018,2004.947964,2030.496018,0.011004,loss,-0.0937,0.0223,-0.116,-1.238,
ETH/USDT,short,2026-02-07 15:05:00+00:00,2026-02-07 15:20:00+00:00,2035.54,2038.45761,2029.70478,2038.45761,0.010938,loss,-0.0319,0.0223,-0.0542,-1.698,
ETH/USDT,long,2026-02-07 15:10:00+00:00,2026-02-07 16:05:00+00:00,2025.215,2001.679584,2072.285832,2025.215,0.010992,loss,0.0,0.0223,-0.0223,-0.086,
ETH/USDT,short,2026-02-07 15:15:00+00:00,2026-02-07 15:20:00+00:00,2040.465,2044.428804,2032.537392,2044.428804,0.010909,loss,-0.0432,0.0223,-0.0655,-1.515,
ETH/USDT,long,2026-02-07 15:50:00+00:00,2026-02-07 16:05:00+00:00,2040.455,2034.19308,2052.97884,2040.455,0.010899,loss,0.0,0.0222,-0.0222,-0.326,
ETH/USDT,long,2026-02-07 17:45:00+00:00,2026-02-07 21:05:00+00:00,2060.665,2053.019314,2075.956372,2090.970774,0.010788,win,0.327,0.0224,0.3046,3.692,
ETH/USDT,short,2026-02-07 18:00:00+00:00,2026-02-07 18:05:00+00:00,2063.92,2070.303978,2051.152044,2070.303978,0.01077,loss,-0.0688,0.0223,-0.091,-1.324,
ETH/USDT,long,2026-02-07 19:00:00+00:00,2026-02-07 21:05:00+00:00,2090.16,2080.103896,2110.272208,2090.16,0.010626,loss,0.0,0.0222,-0.0222,-0.208,
ETH/USDT,short,2026-02-07 19:05:00+00:00,2026-02-07 20:35:00+00:00,2097.64,2102.280372,2088.359256,2097.64,0.010587,loss,0.0,0.0222,-0.0222,-0.452,
ETH/USDT,long,2026-02-07 21:05:00+00:00,2026-02-07 21:10:00+00:00,2071.065,2064.996918,2083.201164,2071.065,0.010751,loss,0.0,0.0223,-0.0223,-0.341,
ETH/USDT,long,2026-02-07 21:05:00+00:00,2026-02-07 21:10:00+00:00,2078.7,2075.304856,2085.490288,2078.7,0.01071,loss,0.0,0.0223,-0.0223,-0.612,
ETH/USDT,short,2026-02-07 21:55:00+00:00,2026-02-07 22:05:00+00:00,2101.295,2104.050726,2095.783548,2104.050726,0.010592,loss,-0.0292,0.0223,-0.0515,-1.763,
ETH/USDT,long,2026-02-07 23:55:00+00:00,2026-02-08 00:00:00+00:00,2088.67,2086.422632,2093.164736,2086.422632,0.010651,loss,-0.0239,0.0222,-0.0462,-1.929,
ETH/USDT,short,2026-02-08 00:25:00+00:00,2026-02-08 01:10:00+00:00,2083.91,2090.658048,2070.413904,2090.658048,0.010671,loss,-0.072,0.0223,-0.0943,-1.309,
ETH/USDT,short,2026-02-08 01:30:00+00:00,2026-02-08 01:35:00+00:00,2085.265,2088.857688,2078.079624,2088.857688,0.010655,loss,-0.0383,0.0222,-0.0605,-1.581,
ETH/USDT,long,2026-02-08 02:35:00+00:00,2026-02-08 03:40:00+00:00,2085.17,2080.93373,2093.64254,2085.17,0.010649,loss,0.0,0.0222,-0.0222,-0.492,
ETH/USDT,short,2026-02-08 02:45:00+00:00,2026-02-08 03:30:00+00:00,2090.52,2093.358588,2084.842824,2090.52,0.010621,loss,0.0,0.0222,-0.0222,-0.736,
ETH/USDT,long,2026-02-08 04:30:00+00:00,2026-02-08 06:05:00+00:00,2076.835,2073.88514,2082.73472,2077.318232,0.010688,loss,0.0052,0.0222,-0.017,-0.54,
ETH/USDT,short,2026-02-08 04:35:00+00:00,2026-02-08 04:55:00+00:00,2086.815,2089.087734,2082.269532,2085.937195,0.010636,loss,0.0093,0.0222,-0.0129,-0.532,
ETH/USDT,long,2026-02-08 06:30:00+00:00,2026-02-08 06:45:00+00:00,2082.395,2078.774162,2089.636676,2078.774162,0.010656,loss,-0.0386,0.0222,-0.0608,-1.575,
ETH/USDT,long,2026-02-08 07:40:00+00:00,2026-02-08 09:50:00+00:00,2075.585,2071.38564,2083.98372,2094.092429,0.010686,win,0.1978,0.0223,0.1755,3.911,
ETH/USDT,long,2026-02-08 08:40:00+00:00,2026-02-08 09:50:00+00:00,2108.25,2097.13049,2130.48902,2097.13049,0.010519,loss,-0.117,0.0221,-0.1391,-1.189,
ETH/USDT,short,2026-02-08 09:40:00+00:00,2026-02-08 10:00:00+00:00,2105.57,2112.202356,2092.305288,2105.57,0.010531,loss,0.0,0.0222,-0.0222,-0.317,
ETH/USDT,long,2026-02-08 09:50:00+00:00,2026-02-08 10:00:00+00:00,2086.72,2076.774562,2106.610876,2086.72,0.010631,loss,0.0,0.0222,-0.0222,-0.21,
ETH/USDT,long,2026-02-08 10:15:00+00:00,2026-02-09 12:40:00+00:00,2103.415,1969.606,2371.033,1969.606,0.004143,loss,-0.5544,0.0084,-0.5629,-1.015,
ETH/USDT,short,2026-02-08 10:35:00+00:00,2026-02-08 11:10:00+00:00,2098.56,2107.07133,2081.53734,2107.07133,0.010567,loss,-0.0899,0.0222,-0.1122,-1.247,
ETH/USDT,long,2026-02-08 11:20:00+00:00,2026-02-08 11:25:00+00:00,2106.875,2102.0795,2116.466,2106.875,0.010515,loss,0.0,0.0222,-0.0222,-0.439,
ETH/USDT,long,2026-02-08 11:40:00+00:00,2026-02-08 13:40:00+00:00,2118.59,2111.82755,2132.1149,2118.59,0.010455,loss,0.0,0.0221,-0.0221,-0.313,
ETH/USDT,long,2026-02-08 13:30:00+00:00,2026-02-08 13:35:00+00:00,2127.425,2122.705374,2136.864252,2122.705374,0.01041,loss,-0.0491,0.0221,-0.0713,-1.45,
ETH/USDT,long,2026-02-08 14:40:00+00:00,2026-02-08 15:15:00+00:00,2121.415,2119.236068,2125.772864,2121.415,0.010432,loss,0.0,0.0221,-0.0221,-0.974,
ETH/USDT,short,2026-02-08 15:35:00+00:00,2026-02-08 16:00:00+00:00,2112.415,2117.793474,2101.658052,2112.415,0.010474,loss,0.0,0.0221,-0.0221,-0.393,
ETH/USDT,long,2026-02-08 17:20:00+00:00,2026-02-08 20:00:00+00:00,2084.84,2079.014114,2096.491772,2116.511318,0.010611,win,0.3361,0.0223,0.3138,5.076,
ETH/USDT,long,2026-02-08 17:50:00+00:00,2026-02-08 20:00:00+00:00,2087.795,2085.072902,2093.239196,2116.511318,0.010595,win,0.3042,0.0223,0.282,9.777,
ETH/USDT,short,2026-02-08 20:10:00+00:00,2026-02-08 21:20:00+00:00,2121.095,2126.415198,2110.454604,2111.682794,0.010486,win,0.0987,0.0222,0.0765,1.371,
ETH/USDT,long,2026-02-08 20:25:00+00:00,2026-02-08 20:50:00+00:00,2104.88,2096.620592,2121.398816,2104.88,0.010565,loss,0.0,0.0222,-0.0222,-0.255,
ETH/USDT,short,2026-02-08 21:00:00+00:00,2026-02-08 21:30:00+00:00,2110.21,2115.933102,2098.763796,2110.21,0.010537,loss,0.0,0.0222,-0.0222,-0.369,
ETH/USDT,long,2026-02-08 21:35:00+00:00,2026-02-08 21:50:00+00:00,2092.135,2089.212074,2097.980852,2092.135,0.010634,loss,0.0,0.0222,-0.0222,-0.716,
ETH/USDT,short,2026-02-08 21:45:00+00:00,2026-02-08 22:10:00+00:00,2099.375,2103.090534,2091.943932,2099.375,0.010596,loss,0.0,0.0222,-0.0222,-0.565,
ETH/USDT,short,2026-02-08 22:15:00+00:00,2026-02-08 22:55:00+00:00,2106.2,2111.292174,2096.015652,2106.2,0.010559,loss,0.0,0.0222,-0.0222,-0.414,
ETH/USDT,long,2026-02-08 23:10:00+00:00,2026-02-08 23:20:00+00:00,2114.575,2106.348646,2131.027708,2106.348646,0.010515,loss,-0.0865,0.0222,-0.1087,-1.257,
ETH/USDT,short,2026-02-08 23:50:00+00:00,2026-02-09 01:20:00+00:00,2102.485,2115.12294,2077.20912,2093.117579,0.010565,win,0.099,0.0222,0.0768,0.575,
ETH/USDT,short,2026-02-09 01:00:00+00:00,2026-02-09 01:20:00+00:00,2088.085,2096.489214,2071.276572,2096.489214,0.010637,loss,-0.0894,0.0223,-0.1116,-1.249,
ETH/USDT,short,2026-02-09 01:50:00+00:00,2026-02-09 02:35:00+00:00,2070.745,2076.645246,2058.944508,2076.645246,0.010723,loss,-0.0633,0.0222,-0.0855,-1.351,
ETH/USDT,short,2026-02-09 02:35:00+00:00,2026-02-09 02:40:00+00:00,2081.445,2087.097336,2070.140328,2087.097336,0.01066,loss,-0.0603,0.0222,-0.0825,-1.369,
ETH/USDT,short,2026-02-09 02:40:00+00:00,2026-02-09 03:15:00+00:00,2088.57,2091.808278,2082.093444,2088.57,0.010616,loss,0.0,0.0222,-0.0222,-0.645,
ETH/USDT,long,2026-02-09 02:50:00+00:00,2026-02-09 04:35:00+00:00,2081.815,2075.124892,2095.195216,2086.798207,0.010649,win,0.0531,0.0222,0.0309,0.433,
ETH/USDT,short,2026-02-09 03:15:00+00:00,2026-02-09 03:30:00+00:00,2084.67,2088.21756,2077.57488,2088.21756,0.010632,loss,-0.0377,0.0222,-0.0599,-1.588,
ETH/USDT,long,2026-02-09 04:35:00+00:00,2026-02-09 04:50:00+00:00,2087.295,2085.122892,2091.639216,2087.295,0.010617,loss,0.0,0.0222,-0.0222,-0.961,
ETH/USDT,short,2026-02-09 04:55:00+00:00,2026-02-09 05:35:00+00:00,2092.885,2096.359188,2085.936624,2092.885,0.010587,loss,0.0,0.0222,-0.0222,-0.602,
ETH/USDT,short,2026-02-09 06:30:00+00:00,2026-02-09 06:35:00+00:00,2075.8,2078.21556,2070.96888,2078.21556,0.010672,loss,-0.0258,0.0222,-0.0479,-1.86,
ETH/USDT,short,2026-02-09 06:35:00+00:00,2026-02-09 11:00:00+00:00,2081.83,2089.707858,2066.074284,2031.297291,0.010636,win,0.5375,0.0219,0.5156,6.153,
ETH/USDT,short,2026-02-09 07:45:00+00:00,2026-02-09 11:00:00+00:00,2071.23,2075.334984,2063.020032,2031.297291,0.01069,win,0.4269,0.0219,0.4049,9.228,
ETH/USDT,short,2026-02-09 11:00:00+00:00,2026-02-09 11:25:00+00:00,2038.25,2042.788476,2029.173048,2036.59211,0.010954,loss,0.0182,0.0223,-0.0042,-0.084,
ETH/USDT,short,2026-02-09 11:20:00+00:00,2026-02-09 11:25:00+00:00,2027.73,2030.786076,2021.617848,2030.786076,0.01101,loss,-0.0336,0.0223,-0.056,-1.664,
ETH/USDT,short,2026-02-09 11:25:00+00:00,2026-02-09 13:25:00+00:00,2077.52,2082.236364,2068.087272,2048.257465,0.010741,win,0.3143,0.0222,0.2922,5.767,
ETH/USDT,short,2026-02-09 11:25:00+00:00,2026-02-09 13:25:00+00:00,2059.03,2063.102538,2050.884924,2048.257465,0.010837,win,0.1167,0.0223,0.0945,2.141,
ETH/USDT,long,2026-02-09 12:40:00+00:00,2026-02-09 13:55:00+00:00,2028.08,2025.64479,2032.95042,2028.08,0.010946,loss,0.0,0.0222,-0.0222,-0.833,
ETH/USDT,short,2026-02-09 13:40:00+00:00,2026-02-09 14:35:00+00:00,2042.635,2047.189356,2033.526288,2030.082333,0.010907,win,0.1369,0.0222,0.1147,2.309,
ETH/USDT,short,2026-02-09 14:20:00+00:00,2026-02-09 14:35:00+00:00,2019.665,2026.525224,2005.944552,2026.525224,0.011029,loss,-0.0757,0.0223,-0.098,-1.295,
ETH/USDT,long,2026-02-09 14:30:00+00:00,2026-02-09 14:35:00+00:00,2018.1,2013.627194,2027.045612,2018.1,0.011036,loss,0.0,0.0223,-0.0223,-0.451,
ETH/USDT,long,2026-02-09 14:45:00+00:00,2026-02-09 15:20:00+00:00,2030.375,2013.19728,2064.73044,2037.242023,0.010971,win,0.0753,0.0223,0.053,0.281,
ETH/USDT,long,2026-02-09 15:10:00+00:00,2026-02-09 15:20:00+00:00,2050.015,2041.94153,2066.16194,2041.94153,0.010865,loss,-0.0877,0.0222,-0.1099,-1.253,
ETH/USDT,short,2026-02-09 15:30:00+00:00,2026-02-09 15:35:00+00:00,2042.265,2051.630244,2023.534512,2051.630244,0.010902,loss,-0.1021,0.0223,-0.1244,-1.219,
ETH/USDT,long,2026-02-09 15:45:00+00:00,2026-02-09 15:50:00+00:00,2049.51,2041.581602,2065.366796,2049.51,0.010851,loss,0.0,0.0222,-0.0222,-0.259,
ETH/USDT,long,2026-02-09 15:50:00+00:00,2026-02-09 18:25:00+00:00,2040.025,2034.033112,2052.008776,2109.023056,0.010899,win,0.752,0.0226,0.7294,11.169,
ETH/USDT,long,2026-02-09 16:55:00+00:00,2026-02-09 18:25:00+00:00,2069.47,2052.619394,2103.171212,2109.023056,0.010743,win,0.4249,0.0224,0.4025,2.223,
ETH/USDT,long,2026-02-09 16:55:00+00:00,2026-02-09 17:05:00+00:00,2085.795,2079.693978,2097.997044,2085.795,0.010658,loss,0.0,0.0222,-0.0222,-0.342,
ETH/USDT,short,2026-02-09 17:15:00+00:00,2026-02-09 17:30:00+00:00,2088.03,2094.96891,2074.15218,2094.96891,0.010644,loss,-0.0739,0.0223,-0.0961,-1.301,
ETH/USDT,long,2026-02-09 18:20:00+00:00,2026-02-09 20:25:00+00:00,2108.67,2094.161084,2137.687832,2119.558919,0.010531,win,0.1147,0.0223,0.0924,0.605,
ETH/USDT,long,2026-02-09 18:40:00+00:00,2026-02-09 19:35:00+00:00,2120.935,2110.92773,2140.94954,2120.935,0.010578,loss,0.0,0.0224,-0.0224,-0.212,
ETH/USDT,short,2026-02-09 20:35:00+00:00,2026-02-09 21:50:00+00:00,2130.255,2140.77807,2109.20886,2106.928272,0.010539,win,0.2458,0.0223,0.2235,2.015,
ETH/USDT,short,2026-02-09 21:40:00+00:00,2026-02-09 21:50:00+00:00,2102.53,2112.952506,2081.684988,2112.952506,0.010677,loss,-0.1113,0.0225,-0.1338,-1.202,
ETH/USDT,long,2026-02-09 22:00:00+00:00,2026-02-09 23:20:00+00:00,2108.685,2096.990518,2132.073964,2108.685,0.010656,loss,0.0,0.0225,-0.0225,-0.18,
