symbol,direction,open_time,close_time,entry,sl,tp,exit,qty,result,gross_pnl,fees_paid,pnl_usdt,pnl_r,liq_price
ETH/USDT,long,2025-06-28 17:20:00+00:00,2025-06-28 17:45:00+00:00,2432.65572,2428.794144,2499.0,2428.794144,0.021455,loss,-0.0828,0.0522,-0.135,-1.629,
ETH/USDT,short,2025-06-28 20:00:00+00:00,2025-06-28 20:15:00+00:00,2430.174305,2434.08672,2350.1,2350.1,0.021465,win,1.7188,0.0513,1.6675,19.856,
ETH/USDT,long,2025-06-28 20:45:00+00:00,2025-06-28 22:35:00+00:00,2426.07243,2418.336236,2452.36,2418.336236,0.021639,loss,-0.1674,0.0524,-0.2198,-1.313,
ETH/USDT,long,2025-06-29 12:20:00+00:00,2025-06-29 18:00:00+00:00,2450.72475,2419.895924,2709.88,2419.895924,0.021404,loss,-0.6598,0.0521,-0.712,-1.079,
ETH/USDT,short,2025-06-29 12:40:00+00:00,2025-06-29 13:00:00+00:00,2472.952905,2500.5,2360.01,2500.5,0.021209,loss,-0.5842,0.0527,-0.637,-1.09,
ETH/USDT,long,2025-06-29 18:45:00+00:00,2025-06-29 19:10:00+00:00,2444.54166,2440.81174,2510.0,2510.0,0.021347,win,1.3974,0.0529,1.3445,16.885,
ETH/USDT,long,2025-06-29 19:35:00+00:00,2025-06-29 20:10:00+00:00,2450.274525,2445.240854,2483.63,2483.63,0.021407,win,0.714,0.0528,0.6612,6.136,
ETH/USDT,long,2025-06-29 22:55:00+00:00,2025-06-29 23:05:00+00:00,2496.542647,2489.981904,2537.17,2489.981904,0.021063,loss,-0.1382,0.0525,-0.1907,-1.38,
ETH/USDT,long,2025-06-30 00:30:00+00:00,2025-06-30 02:50:00+00:00,2508.01338,2499.5,2537.17,2499.5,0.020952,loss,-0.1784,0.0525,-0.2308,-1.294,
ETH/USDT,long,2025-06-30 01:45:00+00:00,2025-06-30 02:00:00+00:00,2514.061402,2509.328034,2529.53,2509.328034,0.020899,loss,-0.0989,0.0525,-0.1514,-1.531,
ETH/USDT,short,2025-06-30 05:00:00+00:00,2025-06-30 06:00:00+00:00,2497.455647,2502.460392,2455.79,2502.460392,0.02101,loss,-0.1051,0.0525,-0.1577,-1.5,
ETH/USDT,long,2025-06-30 07:30:00+00:00,2025-06-30 08:40:00+00:00,2473.47612,2466.55659,2499.45,2466.55659,0.021201,loss,-0.1467,0.0524,-0.1991,-1.357,
ETH/USDT,long,2025-06-30 07:55:00+00:00,2025-06-30 08:20:00+00:00,2478.65871,2473.60518,2499.45,2473.60518,0.021154,loss,-0.1069,0.0524,-0.1593,-1.49,
ETH/USDT,short,2025-06-30 08:05:00+00:00,2025-06-30 09:15:00+00:00,2487.880437,2495.499,2460.25,2495.499,0.021074,loss,-0.1606,0.0525,-0.2131,-1.327,
ETH/USDT,long,2025-06-30 10:45:00+00:00,2025-06-30 11:30:00+00:00,2454.38658,2451.0097,2476.77,2451.0097,0.021319,loss,-0.072,0.0523,-0.1243,-1.726,
ETH/USDT,short,2025-06-30 14:35:00+00:00,2025-06-30 15:35:00+00:00,2452.09334,2457.4914,2432.0,2457.4914,0.021329,loss,-0.1151,0.0524,-0.1675,-1.455,
ETH/USDT,short,2025-06-30 16:10:00+00:00,2025-06-30 16:30:00+00:00,2475.551605,2481.386178,2452.0,2481.386178,0.021113,loss,-0.1232,0.0523,-0.1755,-1.425,
ETH/USDT,long,2025-06-30 16:25:00+00:00,2025-06-30 16:30:00+00:00,2458.423597,2450.849732,2496.53,2496.53,0.021258,win,0.8101,0.0527,0.7574,4.704,
ETH/USDT,short,2025-07-01 00:35:00+00:00,2025-07-01 00:45:00+00:00,2484.332212,2488.007502,2430.0,2488.007502,0.021085,loss,-0.0775,0.0524,-0.1299,-1.676,
ETH/USDT,short,2025-07-01 00:45:00+00:00,2025-07-01 01:10:00+00:00,2488.465145,2493.578616,2430.0,2493.578616,0.02104,loss,-0.1076,0.0524,-0.16,-1.487,
ETH/USDT,short,2025-07-01 04:10:00+00:00,2025-07-01 04:25:00+00:00,2488.590083,2492.318364,2440.0,2440.0,0.021026,win,1.0217,0.0518,0.9698,12.372,
ETH/USDT,short,2025-07-01 05:05:00+00:00,2025-07-01 06:05:00+00:00,2464.936915,2468.513604,2440.0,2440.0,0.021306,win,0.5313,0.0523,0.4791,6.286,
ETH/USDT,short,2025-07-01 09:40:00+00:00,2025-07-01 09:50:00+00:00,2452.178298,2455.79106,2411.0,2411.0,0.021456,win,0.8835,0.0522,0.8314,10.725,
ETH/USDT,short,2025-07-01 11:25:00+00:00,2025-07-01 11:50:00+00:00,2450.95391,2456.121126,2411.0,2411.0,0.021535,win,0.8604,0.0524,0.8081,7.262,
ETH/USDT,short,2025-07-01 12:30:00+00:00,2025-07-01 13:35:00+00:00,2441.113833,2444.108724,2410.0,2444.108724,0.021688,loss,-0.065,0.053,-0.1179,-1.816,
ETH/USDT,short,2025-07-01 13:05:00+00:00,2025-07-01 13:25:00+00:00,2439.049865,2443.78866,2410.0,2443.78866,0.021704,loss,-0.1029,0.053,-0.1558,-1.515,
ETH/USDT,short,2025-07-01 14:55:00+00:00,2025-07-01 15:00:00+00:00,2419.559615,2425.625028,2382.0,2382.0,0.021859,win,0.821,0.0525,0.7685,5.797,
ETH/USDT,short,2025-07-01 15:05:00+00:00,2025-07-01 15:10:00+00:00,2440.289245,2446.23915,2410.9,2410.9,0.021736,win,0.6388,0.0527,0.5861,4.532,
ETH/USDT,short,2025-07-02 00:00:00+00:00,2025-07-02 00:15:00+00:00,2401.973413,2407.33137,2361.0,2407.33137,0.022131,loss,-0.1186,0.0532,-0.1718,-1.449,
ETH/USDT,long,2025-07-02 00:00:00+00:00,2025-07-02 00:15:00+00:00,2402.785792,2399.110082,2416.46,2416.46,0.022122,win,0.3025,0.0533,0.2492,3.065,
ETH/USDT,long,2025-07-02 01:35:00+00:00,2025-07-02 01:45:00+00:00,2404.736767,2392.891326,2500.0,2500.0,0.022112,win,2.1065,0.0542,2.0523,7.835,
ETH/USDT,long,2025-07-02 01:45:00+00:00,2025-07-02 01:55:00+00:00,2418.163477,2404.738956,2500.0,2500.0,0.022159,win,1.8134,0.0545,1.759,5.913,
ETH/USDT,long,2025-07-02 03:30:00+00:00,2025-07-02 04:35:00+00:00,2432.460622,2422.095484,2500.0,2500.0,0.022174,win,1.4976,0.0547,1.4429,6.278,
ETH/USDT,long,2025-07-02 04:45:00+00:00,2025-07-02 04:50:00+00:00,2433.15597,2426.984506,2520.0,2520.0,0.022286,win,1.9354,0.0552,1.8802,13.671,
ETH/USDT,long,2025-07-02 05:25:00+00:00,2025-07-02 09:05:00+00:00,2438.11845,2434.133076,2520.0,2520.0,0.022395,win,1.8337,0.0555,1.7782,19.923,
ETH/USDT,long,2025-07-02 10:55:00+00:00,2025-07-02 11:30:00+00:00,2460.194483,2449.85993,2540.0,2449.85993,0.022338,loss,-0.2309,0.0548,-0.2857,-1.238,
ETH/USDT,long,2025-07-02 11:15:00+00:00,2025-07-02 11:30:00+00:00,2459.439105,2452.319438,2540.0,2452.319438,0.022343,loss,-0.1591,0.0549,-0.2139,-1.345,
ETH/USDT,long,2025-07-02 16:25:00+00:00,2025-07-02 17:45:00+00:00,2525.617177,2495.830734,2625.0,2495.830734,0.02172,loss,-0.647,0.0545,-0.7015,-1.084,
ETH/USDT,long,2025-07-03 05:30:00+00:00,2025-07-03 05:45:00+00:00,2581.475093,2576.424612,2645.79,2645.79,0.021196,win,1.3632,0.0554,1.3078,12.217,
ETH/USDT,long,2025-07-03 05:45:00+00:00,2025-07-03 06:20:00+00:00,2590.804755,2580.513794,2645.79,2645.79,0.021221,win,1.1668,0.0556,1.1113,5.089,
ETH/USDT,long,2025-07-03 06:30:00+00:00,2025-07-03 07:10:00+00:00,2600.45958,2591.301636,2685.0,2591.301636,0.021227,loss,-0.1944,0.0551,-0.2495,-1.283,
ETH/USDT,long,2025-07-03 08:05:00+00:00,2025-07-03 08:10:00+00:00,2599.173937,2593.551186,2684.9,2684.9,0.021219,win,1.819,0.0561,1.7629,14.776,
ETH/USDT,short,2025-07-03 10:30:00+00:00,2025-07-03 10:40:00+00:00,2583.337685,2590.638024,2550.0,2590.638024,0.021485,loss,-0.1568,0.0556,-0.2124,-1.354,
ETH/USDT,short,2025-07-03 10:40:00+00:00,2025-07-03 10:50:00+00:00,2590.38416,2600.329962,2550.0,2550.0,0.02141,win,0.8646,0.055,0.8096,3.802,
ETH/USDT,long,2025-07-03 10:50:00+00:00,2025-07-03 11:05:00+00:00,2584.776742,2579.364024,2604.35,2579.364024,0.021519,loss,-0.1165,0.0556,-0.172,-1.477,
ETH/USDT,long,2025-07-03 11:05:00+00:00,2025-07-03 11:20:00+00:00,2592.57564,2581.813534,2684.9,2581.813534,0.021441,loss,-0.2308,0.0555,-0.2862,-1.24,
ETH/USDT,short,2025-07-03 11:15:00+00:00,2025-07-03 11:20:00+00:00,2591.333685,2597.759448,2550.0,2550.0,0.021449,win,0.8866,0.0551,0.8314,6.032,
ETH/USDT,long,2025-07-03 13:15:00+00:00,2025-07-03 13:30:00+00:00,2587.703205,2583.473202,2600.9,2583.473202,0.021524,loss,-0.091,0.0557,-0.1467,-1.611,
ETH/USDT,short,2025-07-04 03:10:00+00:00,2025-07-04 04:45:00+00:00,2591.1038,2595.929082,2572.2,2572.2,0.021484,win,0.4061,0.0555,0.3507,3.383,
ETH/USDT,long,2025-07-04 05:40:00+00:00,2025-07-04 05:50:00+00:00,2576.872792,2572.865324,2590.52,2572.865324,0.02163,loss,-0.0867,0.0557,-0.1424,-1.643,
ETH/USDT,short,2025-07-04 06:45:00+00:00,2025-07-04 07:10:00+00:00,2573.69251,2577.11532,2553.66,2553.66,0.021646,win,0.4336,0.0555,0.3781,5.104,
ETH/USDT,short,2025-07-04 11:00:00+00:00,2025-07-04 11:10:00+00:00,2545.471628,2549.429784,2527.55,2549.429784,0.021915,loss,-0.0867,0.0558,-0.1426,-1.644,
ETH/USDT,long,2025-07-04 11:20:00+00:00,2025-07-04 12:10:00+00:00,2553.886305,2539.761946,2640.0,2539.761946,0.021832,loss,-0.3084,0.0556,-0.364,-1.18,
ETH/USDT,short,2025-07-04 12:05:00+00:00,2025-07-04 12:10:00+00:00,2556.62105,2561.832264,2540.27,2540.27,0.021807,win,0.3566,0.0556,0.301,2.649,
ETH/USDT,short,2025-07-04 12:35:00+00:00,2025-07-04 14:20:00+00:00,2550.489118,2556.431184,2403.25,2403.25,0.021856,win,3.2181,0.0541,3.164,24.362,
ETH/USDT,short,2025-07-04 13:55:00+00:00,2025-07-04 14:15:00+00:00,2525.75649,2534.566812,2430.0,2430.0,0.022068,win,2.1132,0.0547,2.0585,10.587,
ETH/USDT,short,2025-07-04 14:40:00+00:00,2025-07-04 16:00:00+00:00,2519.624558,2525.094918,2430.0,2430.0,0.022539,win,2.02,0.0558,1.9642,15.931,
ETH/USDT,short,2025-07-04 15:40:00+00:00,2025-07-04 15:45:00+00:00,2502.363192,2509.5018,2460.0,2460.0,0.022692,win,0.9613,0.0563,0.905,5.587,
ETH/USDT,short,2025-07-05 00:00:00+00:00,2025-07-05 00:10:00+00:00,2506.920913,2510.672034,2491.75,2510.672034,0.022882,loss,-0.0858,0.0574,-0.1432,-1.669,
ETH/USDT,short,2025-07-05 00:10:00+00:00,2025-07-05 00:25:00+00:00,2512.393175,2515.513002,2491.75,2515.513002,0.02282,loss,-0.0712,0.0574,-0.1286,-1.806,
ETH/USDT,short,2025-07-05 01:25:00+00:00,2025-07-05 02:45:00+00:00,2510.189277,2514.382776,2491.75,2514.382776,0.02283,loss,-0.0957,0.0574,-0.1531,-1.599,
ETH/USDT,short,2025-07-05 13:05:00+00:00,2025-07-05 13:30:00+00:00,2519.424658,2523.20454,2504.93,2504.93,0.022734,win,0.3295,0.0571,0.2724,3.17,
ETH/USDT,short,2025-07-05 13:40:00+00:00,2025-07-05 14:30:00+00:00,2514.587078,2519.30376,2488.3,2488.3,0.0228,win,0.5993,0.057,0.5423,5.043,
ETH/USDT,long,2025-07-05 17:25:00+00:00,2025-07-05 19:00:00+00:00,2499.499125,2494.820936,2515.76,2494.820936,0.022981,loss,-0.1075,0.0574,-0.1649,-1.534,
ETH/USDT,short,2025-07-05 18:00:00+00:00,2025-07-05 19:15:00+00:00,2507.130808,2513.5026,2480.0,2480.0,0.022909,win,0.6215,0.0571,0.5644,3.867,
ETH/USDT,short,2025-07-05 19:10:00+00:00,2025-07-05 19:55:00+00:00,2491.25375,2501.20014,2420.01,2501.20014,0.023041,loss,-0.2292,0.0575,-0.2867,-1.251,
ETH/USDT,short,2025-07-05 19:25:00+00:00,2025-07-05 19:55:00+00:00,2475.276743,2485.497,2420.01,2485.497,0.023236,loss,-0.2375,0.0576,-0.2951,-1.243,
ETH/USDT,short,2025-07-05 19:40:00+00:00,2025-07-05 19:50:00+00:00,2458.765002,2470.494,2420.01,2470.494,0.023389,loss,-0.2743,0.0576,-0.332,-1.21,
ETH/USDT,long,2025-07-06 00:00:00+00:00,2025-07-06 01:25:00+00:00,2518.148445,2514.307038,2640.0,2514.307038,0.02277,loss,-0.0875,0.0573,-0.1448,-1.655,
ETH/USDT,short,2025-07-06 03:10:00+00:00,2025-07-06 04:00:00+00:00,2510.489127,2515.693038,2450.0,2515.693038,0.022828,loss,-0.1188,0.0574,-0.1762,-1.483,
ETH/USDT,long,2025-07-06 06:25:00+00:00,2025-07-06 06:35:00+00:00,2517.242993,2508.508198,2552.0,2508.508198,0.022752,loss,-0.1987,0.0572,-0.2559,-1.288,
ETH/USDT,short,2025-07-06 09:55:00+00:00,2025-07-06 10:30:00+00:00,2509.954395,2513.832666,2460.0,2513.832666,0.022798,loss,-0.0884,0.0573,-0.1457,-1.648,
ETH/USDT,long,2025-07-06 13:50:00+00:00,2025-07-06 13:55:00+00:00,2514.426585,2511.037692,2543.8,2511.037692,0.022746,loss,-0.0771,0.0572,-0.1342,-1.741,
ETH/USDT,short,2025-07-06 14:55:00+00:00,2025-07-06 15:35:00+00:00,2547.435645,2557.021302,2511.0,2511.0,0.022441,win,0.8176,0.0568,0.7609,3.537,
ETH/USDT,short,2025-07-06 15:40:00+00:00,2025-07-06 15:45:00+00:00,2545.856435,2550.51,2511.0,2511.0,0.022514,win,0.7848,0.0569,0.7278,6.947,
ETH/USDT,long,2025-07-06 22:25:00+00:00,2025-07-06 22:30:00+00:00,2547.97335,2544.051088,2719.99,2544.051088,0.022553,loss,-0.0885,0.0574,-0.1459,-1.649,
ETH/USDT,long,2025-07-06 23:25:00+00:00,2025-07-06 23:30:00+00:00,2405.44212,2390.431818,2533.0,2390.431818,0.023877,loss,-0.3584,0.0573,-0.4157,-1.16,
ETH/USDT,short,2025-07-07 00:25:00+00:00,2025-07-07 01:00:00+00:00,2665.131768,2715.79305,2441.0,2715.79305,0.021519,loss,-1.0902,0.0579,-1.1481,-1.053,
ETH/USDT,short,2025-07-07 01:00:00+00:00,2025-07-07 01:05:00+00:00,2716.870885,2745.99909,2530.0,2745.99909,0.021025,loss,-0.6124,0.0574,-0.6698,-1.094,
ETH/USDT,long,2025-07-07 01:05:00+00:00,2025-07-07 01:15:00+00:00,2560.994857,2551.819534,2640.0,2640.0,0.022252,win,1.758,0.0579,1.7002,8.327,
ETH/USDT,short,2025-07-07 02:35:00+00:00,2025-07-07 02:40:00+00:00,2572.608053,2582.956488,2352.01,2582.956488,0.022284,loss,-0.2306,0.0574,-0.288,-1.249,
ETH/USDT,long,2025-07-07 02:50:00+00:00,2025-07-07 03:25:00+00:00,2577.583147,2572.625372,2640.0,2572.625372,0.022219,loss,-0.1102,0.0572,-0.1674,-1.519,
ETH/USDT,long,2025-07-07 03:25:00+00:00,2025-07-07 03:50:00+00:00,2572.855785,2568.976102,2640.0,2568.976102,0.022247,loss,-0.0863,0.0572,-0.1435,-1.663,
ETH/USDT,long,2025-07-07 03:35:00+00:00,2025-07-07 03:50:00+00:00,2580.544627,2536.222654,2797.0,2536.222654,0.022178,loss,-0.983,0.0567,-1.0397,-1.058,
ETH/USDT,long,2025-07-07 07:20:00+00:00,2025-07-07 08:15:00+00:00,2567.032875,2563.397218,2579.17,2563.397218,0.022205,loss,-0.0807,0.057,-0.1377,-1.706,
ETH/USDT,short,2025-07-07 09:55:00+00:00,2025-07-07 12:00:00+00:00,2570.309203,2575.274952,2459.78,2575.274952,0.022166,loss,-0.1101,0.057,-0.1671,-1.518,
ETH/USDT,short,2025-07-07 10:35:00+00:00,2025-07-07 11:55:00+00:00,2562.35818,2566.743246,2459.78,2566.743246,0.022232,loss,-0.0975,0.057,-0.1545,-1.585,
ETH/USDT,long,2025-07-08 00:35:00+00:00,2025-07-08 00:45:00+00:00,2547.49311,2542.311436,2725.0,2542.311436,0.022339,loss,-0.1158,0.0569,-0.1726,-1.491,
ETH/USDT,short,2025-07-08 02:15:00+00:00,2025-07-08 02:25:00+00:00,2529.91441,2534.586816,2451.0,2534.586816,0.022481,loss,-0.105,0.0569,-0.162,-1.542,
ETH/USDT,long,2025-07-08 03:30:00+00:00,2025-07-08 03:35:00+00:00,2533.636185,2530.423814,2545.48,2530.423814,0.022435,loss,-0.0721,0.0568,-0.1289,-1.788,
ETH/USDT,long,2025-07-08 05:30:00+00:00,2025-07-08 05:45:00+00:00,2545.55214,2542.04149,2720.0,2720.0,0.02232,win,3.8936,0.0588,3.8349,48.941,
ETH/USDT,short,2025-07-08 12:25:00+00:00,2025-07-08 12:45:00+00:00,2574.237238,2578.585614,2549.52,2578.585614,0.022369,loss,-0.0973,0.0576,-0.1549,-1.592,
ETH/USDT,long,2025-07-08 13:10:00+00:00,2025-07-08 13:30:00+00:00,2579.253982,2575.354826,2676.17,2575.354826,0.022313,loss,-0.087,0.0575,-0.1445,-1.661,
ETH/USDT,long,2025-07-08 13:55:00+00:00,2025-07-08 14:00:00+00:00,2585.181945,2578.264244,2676.17,2578.264244,0.022251,loss,-0.1539,0.0574,-0.2114,-1.373,
ETH/USDT,long,2025-07-08 14:00:00+00:00,2025-07-08 14:20:00+00:00,2578.64868,2570.165864,2606.98,2570.165864,0.022291,loss,-0.1891,0.0574,-0.2465,-1.303,
ETH/USDT,long,2025-07-08 14:45:00+00:00,2025-07-08 14:50:00+00:00,2572.520617,2567.516394,2606.98,2567.516394,0.022325,loss,-0.1117,0.0574,-0.1691,-1.514,
ETH/USDT,short,2025-07-08 15:00:00+00:00,2025-07-08 16:25:00+00:00,2566.286215,2573.374572,2450.0,2573.374572,0.022366,loss,-0.1585,0.0575,-0.216,-1.363,
ETH/USDT,long,2025-07-09 00:20:00+00:00,2025-07-09 00:25:00+00:00,2651.475075,2639.472,2699.0,2639.472,0.021631,loss,-0.2596,0.0572,-0.3169,-1.22,
ETH/USDT,long,2025-07-09 05:10:00+00:00,2025-07-09 11:25:00+00:00,2605.08189,2600.849726,2680.64,2600.849726,0.021992,loss,-0.0931,0.0572,-0.1503,-1.615,
ETH/USDT,long,2025-07-09 05:45:00+00:00,2025-07-09 08:55:00+00:00,2621.99034,2608.12827,2680.64,2608.12827,0.021848,loss,-0.3029,0.0571,-0.36,-1.189,
ETH/USDT,short,2025-07-09 05:55:00+00:00,2025-07-09 08:55:00+00:00,2629.529578,2636.737242,2604.32,2604.32,0.021783,win,0.5491,0.057,0.4921,3.135,
ETH/USDT,long,2025-07-09 14:25:00+00:00,2025-07-09 14:30:00+00:00,2659.419045,2653.729148,2699.99,2653.729148,0.021541,loss,-0.1226,0.0572,-0.1798,-1.467,
ETH/USDT,short,2025-07-09 14:55:00+00:00,2025-07-09 15:00:00+00:00,2647.670503,2656.501194,2590.0,2590.0,0.021623,win,1.247,0.0566,1.1904,6.234,
ETH/USDT,short,2025-07-09 15:05:00+00:00,2025-07-09 15:10:00+00:00,2656.920875,2668.08351,2590.0,2590.0,0.021638,win,1.448,0.0568,1.3912,5.76,
ETH/USDT,long,2025-07-09 20:05:00+00:00,2025-07-09 20:10:00+00:00,2705.101875,2688.442204,2800.0,2800.0,0.021355,win,2.0266,0.0588,1.9678,5.531,
ETH/USDT,short,2025-07-09 21:40:00+00:00,2025-07-09 22:00:00+00:00,2755.796413,2762.542398,2645.85,2762.542398,0.021105,loss,-0.1424,0.0582,-0.2006,-1.409,
ETH/USDT,long,2025-07-09 22:20:00+00:00,2025-07-09 22:25:00+00:00,2768.80371,2763.507188,2800.0,2763.507188,0.020991,loss,-0.1112,0.0581,-0.1692,-1.522,
ETH/USDT,long,2025-07-10 02:40:00+00:00,2025-07-10 03:30:00+00:00,2779.614112,2772.525384,2860.0,2772.525384,0.020898,loss,-0.1481,0.058,-0.2062,-1.392,
ETH/USDT,short,2025-07-10 03:50:00+00:00,2025-07-10 03:55:00+00:00,2773.227693,2778.135516,2755.24,2778.135516,0.020931,loss,-0.1027,0.0581,-0.1608,-1.566,
ETH/USDT,long,2025-07-10 05:15:00+00:00,2025-07-10 06:20:00+00:00,2773.015815,2768.456198,2788.7,2788.7,0.020921,win,0.3281,0.0582,0.2699,2.83,
ETH/USDT,long,2025-07-10 06:00:00+00:00,2025-07-10 07:05:00+00:00,2779.514062,2775.474794,2860.0,2775.474794,0.02087,loss,-0.0843,0.058,-0.1423,-1.688,
ETH/USDT,long,2025-07-10 07:40:00+00:00,2025-07-10 07:50:00+00:00,2792.95578,2787.802328,2859.0,2787.802328,0.020781,loss,-0.1071,0.058,-0.1651,-1.541,
ETH/USDT,long,2025-07-10 10:45:00+00:00,2025-07-10 11:35:00+00:00,2779.103857,2774.474994,2794.0,2774.474994,0.020872,loss,-0.0966,0.058,-0.1546,-1.6,
ETH/USDT,long,2025-07-10 11:00:00+00:00,2025-07-10 11:10:00+00:00,2782.55058,2778.664156,2799.78,2778.664156,0.020844,loss,-0.081,0.058,-0.139,-1.715,
ETH/USDT,short,2025-07-10 12:20:00+00:00,2025-07-10 12:25:00+00:00,2769.919348,2774.70483,2750.0,2774.70483,0.02092,loss,-0.1001,0.058,-0.1581,-1.579,
ETH/USDT,long,2025-07-10 13:30:00+00:00,2025-07-10 13:40:00+00:00,2775.862237,2771.255638,2794.0,2771.255638,0.020864,loss,-0.0961,0.0579,-0.154,-1.602,
ETH/USDT,long,2025-07-10 14:00:00+00:00,2025-07-10 14:25:00+00:00,2796.81771,2783.753138,2890.0,2890.0,0.020697,win,1.9286,0.0588,1.8697,6.915,
ETH/USDT,long,2025-07-11 00:00:00+00:00,2025-07-11 00:10:00+00:00,2948.663595,2936.932496,2989.99,2936.932496,0.019758,loss,-0.2318,0.0581,-0.2899,-1.251,
ETH/USDT,short,2025-07-11 00:25:00+00:00,2025-07-11 03:15:00+00:00,2967.965275,2974.5948,2820.0,2820.0,0.01961,win,2.9016,0.0568,2.8448,21.883,
ETH/USDT,short,2025-07-11 00:25:00+00:00,2025-07-11 02:00:00+00:00,2944.791868,2958.101502,2820.0,2958.101502,0.019762,loss,-0.263,0.0583,-0.3214,-1.222,
ETH/USDT,long,2025-07-11 02:45:00+00:00,2025-07-11 03:15:00+00:00,2960.509515,2954.219038,2980.87,2954.219038,0.019636,loss,-0.1235,0.0581,-0.1816,-1.47,
ETH/USDT,short,2025-07-11 04:40:00+00:00,2025-07-11 04:45:00+00:00,2957.585468,2963.652612,2810.0,2963.652612,0.019837,loss,-0.1204,0.0587,-0.1791,-1.488,
ETH/USDT,long,2025-07-11 05:45:00+00:00,2025-07-11 05:50:00+00:00,2958.55854,2951.95949,3000.0,2951.95949,0.019818,loss,-0.1308,0.0586,-0.1894,-1.448,
ETH/USDT,long,2025-07-11 05:45:00+00:00,2025-07-11 05:50:00+00:00,2963.611065,2958.018278,3000.0,2958.018278,0.019783,loss,-0.1106,0.0586,-0.1692,-1.529,
ETH/USDT,long,2025-07-11 06:40:00+00:00,2025-07-11 06:45:00+00:00,2977.613062,2960.037874,3200.0,2960.037874,0.019667,loss,-0.3457,0.0584,-0.404,-1.169,
ETH/USDT,short,2025-07-11 06:55:00+00:00,2025-07-11 07:00:00+00:00,3105.736355,3200.64,2810.0,2810.0,0.015405,win,4.5559,0.0456,4.5104,3.085,
ETH/USDT,short,2025-07-11 08:05:00+00:00,2025-07-11 08:35:00+00:00,2977.385563,2993.878656,2815.0,2993.878656,0.019945,loss,-0.329,0.0595,-0.3885,-1.181,
ETH/USDT,long,2025-07-12 00:10:00+00:00,2025-07-12 00:20:00+00:00,2936.652592,2896.330618,3080.0,2896.330618,0.020195,loss,-0.8143,0.0589,-0.8732,-1.072,
ETH/USDT,short,2025-07-12 01:00:00+00:00,2025-07-12 01:05:00+00:00,2956.570975,2963.732628,2923.36,2963.732628,0.02,loss,-0.1432,0.0592,-0.2024,-1.413,
ETH/USDT,long,2025-07-12 01:10:00+00:00,2025-07-12 01:35:00+00:00,2950.444485,2945.900702,2973.1,2973.1,0.020028,win,0.4537,0.0593,0.3944,4.334,
ETH/USDT,long,2025-07-12 01:10:00+00:00,2025-07-12 01:35:00+00:00,2955.882202,2950.45979,2973.1,2973.1,0.019989,win,0.3442,0.0593,0.2849,2.629,
ETH/USDT,short,2025-07-12 03:00:00+00:00,2025-07-12 03:05:00+00:00,2956.76088,2960.772036,2939.73,2960.772036,0.020031,loss,-0.0803,0.0593,-0.1396,-1.738,
ETH/USDT,short,2025-07-12 04:00:00+00:00,2025-07-12 04:45:00+00:00,2956.530995,2966.673216,2814.03,2814.03,0.020023,win,2.8533,0.0578,2.7955,13.766,
ETH/USDT,long,2025-07-12 04:35:00+00:00,2025-07-12 04:45:00+00:00,2957.573048,2949.400002,2994.27,2949.400002,0.020014,loss,-0.1636,0.0591,-0.2227,-1.361,
ETH/USDT,short,2025-07-12 05:00:00+00:00,2025-07-12 06:35:00+00:00,2952.44304,2960.34195,2814.03,2960.34195,0.020225,loss,-0.1598,0.0598,-0.2195,-1.374,
ETH/USDT,short,2025-07-12 08:00:00+00:00,2025-07-12 08:10:00+00:00,2964.951783,2970.834048,2940.77,2970.834048,0.020125,loss,-0.1184,0.0597,-0.1781,-1.505,
ETH/USDT,short,2025-07-12 13:05:00+00:00,2025-07-12 13:10:00+00:00,3235.186598,3250.65,3070.0,3070.0,0.018433,win,3.0449,0.0581,2.9867,10.479,
ETH/USDT,short,2025-07-13 05:25:00+00:00,2025-07-13 05:45:00+00:00,2954.551985,2958.281538,2940.0,2940.0,0.020386,win,0.2967,0.0601,0.2366,3.112,
ETH/USDT,short,2025-07-13 11:00:00+00:00,2025-07-13 11:05:00+00:00,2944.342093,2953.850652,2900.0,2953.850652,0.020473,loss,-0.1947,0.0604,-0.255,-1.31,
ETH/USDT,long,2025-07-13 12:30:00+00:00,2025-07-13 13:10:00+00:00,2982.820665,2956.778526,3100.0,3100.0,0.020191,win,2.366,0.0614,2.3046,4.383,
ETH/USDT,short,2025-07-13 14:55:00+00:00,2025-07-13 15:10:00+00:00,2993.24263,3003.840648,2954.97,3003.840648,0.020275,loss,-0.2149,0.0608,-0.2757,-1.283,
ETH/USDT,long,2025-07-13 19:35:00+00:00,2025-07-13 20:05:00+00:00,2997.863182,2993.4012,3060.0,2993.4012,0.020225,loss,-0.0902,0.0606,-0.1508,-1.671,
ETH/USDT,long,2025-07-13 23:55:00+00:00,2025-07-14 01:40:00+00:00,2969.814165,2963.30722,2994.48,2994.48,0.020406,win,0.5033,0.0609,0.4425,3.332,
ETH/USDT,long,2025-07-14 00:50:00+00:00,2025-07-14 00:55:00+00:00,2982.2904,2976.844512,3050.0,2976.844512,0.020319,loss,-0.1107,0.0605,-0.1712,-1.547,
ETH/USDT,short,2025-07-14 01:40:00+00:00,2025-07-14 02:20:00+00:00,2979.859325,2984.0967,2966.52,2984.0967,0.020356,loss,-0.0863,0.0607,-0.147,-1.704,
